run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.385222,3.407575,0.730370,4.137945,0.108944,0.522093,0.631037,0.326277,6.593944,10
2,1.143296,0.042074,0.468445,0.510519,0.182945,0.229945,0.412890,0.367796,2.567037,10
3,0.727019,0.043963,0.477186,0.521149,0.119741,0.206889,0.326630,0.364130,2.062111,10
4,0.817278,0.034556,0.477815,0.512371,0.146241,0.203204,0.349445,0.290889,2.093482,10
5,0.774241,0.041611,0.484759,0.526370,0.150908,0.202871,0.353779,0.286222,2.062796,10
