run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.335445,3.635370,1.842130,5.477500,0.810166,2.114352,2.924518,2.459518,12.360056,8
2,0.758111,3.141833,1.548055,4.689888,0.789445,2.037315,2.826760,2.650593,11.059445,8
3,0.879037,0.039222,0.488704,0.527926,0.130593,0.221778,0.352371,0.287482,2.175000,8
4,1.057352,0.037630,0.476352,0.513982,0.136686,0.215833,0.352519,0.291371,2.369092,8
5,0.803537,0.047056,0.476296,0.523352,0.148593,0.200556,0.349149,0.282074,2.080982,8
