run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.835222,1.688333,0.725259,2.413592,0.120703,0.248352,0.369055,0.486000,5.237537,13
2,1.311407,0.056963,0.536889,0.593852,0.155741,0.228463,0.384204,0.302296,2.724463,13
3,0.978908,0.041963,0.468445,0.510408,0.163019,0.198629,0.361648,0.293926,2.272926,13
4,0.756241,0.040148,0.477944,0.518092,0.148888,0.202204,0.351092,0.293407,2.041926,13
5,0.698482,0.041555,0.493259,0.534814,0.129444,0.214389,0.343833,0.371111,2.071259,13
