run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.644592,3.507592,1.842166,5.349758,0.817926,2.293426,3.111352,2.077556,12.320999,12
2,0.921203,0.043500,0.470778,0.514278,0.135648,0.228315,0.363963,0.295296,2.224593,12
3,0.730129,0.040260,0.508685,0.548945,0.135203,0.206185,0.341388,0.289760,2.035167,12
4,0.717407,0.038278,0.475370,0.513648,0.145723,0.202185,0.347908,0.622740,2.322926,12
5,0.755259,0.037500,0.467481,0.504981,0.147055,0.203649,0.350704,0.288463,2.021518,12
