run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.107574,3.784981,1.852371,5.637352,0.775704,2.829148,3.604852,2.157685,12.685426,7
2,0.722685,0.686148,0.684055,1.370203,0.129982,0.202796,0.332778,0.366945,2.923370,7
3,0.686722,0.047463,0.472722,0.520185,0.139334,0.199963,0.339297,0.287259,1.952259,7
4,0.731908,0.040426,0.469148,0.509574,0.206111,0.220352,0.426463,0.292666,2.128148,7
5,1.107296,0.220463,0.471260,0.691723,0.184111,0.225426,0.409537,0.579648,2.919907,7
