run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.389741,3.082314,1.931444,5.013758,0.128537,0.227519,0.356056,0.326852,7.208519,10
2,0.820259,0.049852,0.473462,0.523314,0.130444,0.218797,0.349241,0.293907,2.117722,10
3,1.079388,0.042389,0.495408,0.537797,0.186611,0.207389,0.394000,0.287149,2.426723,10
4,0.866833,0.390704,0.487444,0.878148,0.264889,0.207000,0.471889,0.288351,2.638463,10
5,0.717889,0.040926,0.481908,0.522834,0.124889,0.226482,0.351371,0.282666,2.000907,10
