run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.629296,1.244759,0.688333,1.933092,0.114796,0.234167,0.348963,0.305444,4.337797,10
2,0.755574,0.042685,0.474426,0.517111,0.124834,0.224019,0.348853,0.301537,2.053315,10
3,0.717000,0.040833,0.476907,0.517740,0.147148,0.205629,0.352777,0.282426,1.992981,10
4,0.726611,0.036370,0.494518,0.530888,0.143222,0.319611,0.462833,0.317593,2.161759,10
5,0.793296,0.047148,0.483426,0.530574,0.133296,0.223185,0.356481,0.283203,2.089019,10
