run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.090185,3.446648,2.666667,6.113315,0.707260,1.786296,2.493556,2.434926,12.279963,9
2,0.861741,0.057741,0.463555,0.521296,0.162056,0.202314,0.364370,0.284870,2.160408,9
3,0.882463,2.740278,1.520685,4.260963,0.197370,0.315148,0.512518,0.828352,6.613240,9
4,0.898037,3.238019,2.087519,5.325538,0.201685,0.224333,0.426018,0.290370,7.070962,9
5,0.762963,0.079241,0.481408,0.560649,0.129648,0.221815,0.351463,0.285666,2.088575,9
