run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,2.984537,0.349778,0.655241,1.005019,0.116278,0.252926,0.369204,0.310333,4.787056,9
2,0.829833,4.281574,2.289130,6.570704,1.120481,2.312648,3.433129,0.809815,11.808130,9
3,0.728056,0.177759,0.668759,0.846518,0.190481,0.218686,0.409167,0.291056,2.404129,9
4,0.776889,0.207796,0.478981,0.686777,0.159111,0.199018,0.358129,0.285723,2.232852,9
5,0.722185,0.047815,0.917611,0.965426,0.196352,0.202222,0.398574,0.280630,2.493926,9
