run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.177833,0.482352,0.708278,1.190630,0.111166,0.258074,0.369240,0.311297,3.172204,7
2,0.996537,0.135426,0.491870,0.627296,0.153556,0.211926,0.365482,0.987111,3.107297,7
3,0.668259,0.040963,0.486204,0.527167,0.146963,0.203315,0.350278,0.287574,1.957259,7
4,0.683518,0.082482,0.477871,0.560353,0.149074,0.203704,0.352778,0.279648,2.001834,7
5,0.703056,0.040148,0.471556,0.511704,0.129945,0.486148,0.616093,0.286185,2.242185,7
