run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.454055,3.129445,2.102648,5.232093,0.819907,1.886148,2.706055,0.327592,9.967833,9
2,0.764075,0.041260,0.467371,0.508631,0.120222,0.210629,0.330851,0.301703,2.034149,9
3,0.710241,0.040371,0.526148,0.566519,0.174204,0.205278,0.379482,0.292926,2.070593,9
4,0.713019,0.043352,0.478296,0.521648,0.142277,0.203685,0.345962,0.287481,1.991019,9
5,0.840797,0.041537,0.487556,0.529093,0.120925,0.227130,0.348055,0.293334,2.136518,9
