run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.176037,0.641481,1.307926,1.949407,0.167444,0.249074,0.416518,0.311148,3.968815,9
2,1.051963,0.040426,0.492537,0.532963,0.144000,0.222648,0.366648,0.292611,2.377814,9
3,0.739556,0.043333,0.600149,0.643482,0.159389,0.199241,0.358630,0.285537,2.152166,9
4,1.311778,0.142482,0.761537,0.904019,0.197463,0.563519,0.760982,0.309222,3.418000,9
5,0.713611,0.044315,0.474574,0.518889,0.120000,0.223593,0.343593,0.356629,2.057777,9
