run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.127889,3.714315,1.915500,5.629815,0.160000,0.230648,0.390648,0.302074,7.580833,10
2,0.754740,0.041129,0.465889,0.507018,0.123981,0.225278,0.349259,0.365852,2.107722,10
3,0.740926,0.041556,0.468222,0.509778,0.148796,0.200315,0.349111,0.284352,2.009297,10
4,0.702538,0.037834,0.562463,0.600297,0.167519,0.202963,0.370482,0.283945,2.079148,10
5,0.719519,0.038389,0.477796,0.516185,0.120333,0.220166,0.340499,0.277426,1.975555,10
