run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.413537,1.386871,0.700629,2.087500,0.116425,0.242926,0.359351,0.313259,4.306630,11
2,0.863352,0.039852,0.472537,0.512389,0.190148,0.223982,0.414130,0.296834,2.225518,11
3,0.742370,0.037278,0.475574,0.512852,0.147889,0.198778,0.346667,0.291167,2.016759,11
4,0.752315,0.035797,0.480537,0.516334,0.156760,0.204259,0.361019,0.285093,2.037111,11
5,0.734148,0.373259,0.508500,0.881759,0.151204,0.229074,0.380278,0.918389,3.042870,11
