run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.232074,0.370833,0.722018,1.092851,0.119111,0.247314,0.366425,0.307481,3.119908,10
2,0.973148,2.957555,1.605222,4.562777,0.879185,2.434000,3.313185,1.895166,10.876389,10
3,0.742760,0.037389,0.472574,0.509963,0.149815,0.201945,0.351760,0.283445,2.013963,10
4,0.718463,0.035074,0.479963,0.515037,0.178222,0.207130,0.385352,0.287796,2.038296,10
5,0.756555,0.037148,0.469278,0.506426,0.130148,0.221278,0.351426,0.276630,2.014204,10
