run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.209389,3.305945,1.921148,5.227093,0.934111,2.527611,3.461722,2.159852,12.244685,9
2,0.819759,0.053018,0.480889,0.533907,0.137111,0.219759,0.356870,0.296037,2.139167,9
3,0.734463,0.201834,0.515704,0.717538,0.155833,0.201889,0.357722,0.287982,2.221518,9
4,0.730556,0.040889,0.480908,0.521797,0.141240,0.732944,0.874184,0.344315,2.599852,9
5,0.768722,2.823629,1.649722,4.473351,1.070648,2.166166,3.236814,0.633908,9.266204,9
