run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.384778,0.375593,0.654500,1.030093,0.124593,0.230018,0.354611,0.314130,3.198556,10
2,1.024408,2.656093,1.963111,4.619204,0.849667,2.028963,2.878630,2.261074,10.937445,10
3,0.998537,1.700574,0.535019,2.235593,0.187889,0.243852,0.431741,0.288722,4.087982,10
4,0.935519,0.276611,0.488907,0.765518,0.161833,0.256759,0.418592,0.291000,2.540000,10
5,0.818000,0.044815,0.594944,0.639759,0.166352,0.207278,0.373630,0.284871,2.244037,10
