run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.095334,0.367945,0.671445,1.039390,0.129667,0.246370,0.376037,0.309370,2.932889,8
2,0.928000,0.399630,3.660407,4.060037,1.442833,3.591389,5.034222,4.282556,14.483630,8
3,0.873166,2.531333,1.997426,4.528759,0.934963,1.917167,2.852130,2.397796,10.835537,8
4,0.770019,2.474778,2.026092,4.500870,0.808629,2.004426,2.813055,2.245722,10.476648,8
5,0.786518,2.429981,1.960148,4.390129,0.831815,1.962723,2.794538,2.739760,10.852778,8
