run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.345926,0.646759,0.675371,1.322130,0.114352,0.663296,0.777648,0.337630,3.998907,9
2,0.886814,0.038370,0.486426,0.524796,0.161241,0.200722,0.361963,0.286814,2.188630,9
3,0.778611,0.042167,0.472963,0.515130,0.148722,0.202945,0.351667,0.279908,2.048407,9
4,0.710907,0.043334,0.474907,0.518241,0.143055,0.199556,0.342611,0.411722,2.108630,9
5,0.889148,0.039500,0.470963,0.510463,0.124778,0.219130,0.343908,0.278537,2.146649,9
