run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.159537,0.357889,0.650834,1.008723,0.126944,0.239000,0.365944,0.682796,3.330297,7
2,0.905815,0.048259,0.479703,0.527962,0.128389,0.225389,0.353778,0.287407,2.207444,7
3,1.523759,3.349000,2.317315,5.666315,0.913037,1.718722,2.631759,2.783259,12.737370,7
4,0.689481,2.059148,0.493667,2.552815,0.179555,0.215037,0.394592,0.293185,4.059796,7
5,0.850148,0.798982,0.534685,1.333667,0.203352,0.224222,0.427574,0.296796,3.046593,7
