run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.660796,5.699426,3.073371,8.772797,1.434722,3.440926,4.875648,3.911222,19.422055,15
2,1.973445,4.123278,3.176777,7.300055,1.337944,3.020537,4.358481,3.540981,17.458111,15
3,1.149111,4.261167,3.130815,7.391982,1.256815,3.011777,4.268592,0.461759,13.505278,15
4,1.005741,0.058685,0.770445,0.829130,0.209741,0.312223,0.521964,0.418870,2.960130,15
5,1.005685,0.062241,0.767518,0.829759,0.204055,0.311111,0.515166,0.412352,2.946481,15
