run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.577315,0.359130,0.705575,1.064705,0.119630,0.317111,0.436741,0.313870,3.511315,8
2,0.926389,0.063352,0.474555,0.537907,0.141945,0.221908,0.363853,0.302055,2.260574,8
3,0.938722,0.180685,0.604389,0.785074,0.194148,0.201685,0.395833,0.283815,2.530056,8
4,0.866630,2.426241,1.882963,4.309204,0.761093,1.625444,2.386537,0.326648,8.025444,8
5,0.716186,0.043019,0.490389,0.533408,0.120241,0.248352,0.368593,0.390982,2.134037,8
