run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.480537,3.162944,2.437556,5.600500,0.978555,2.469148,3.447703,2.471981,13.169000,14
2,0.740370,2.312111,1.236611,3.548722,0.166944,0.221833,0.388777,0.295555,5.104703,14
3,0.820056,0.047630,0.473388,0.521018,0.125629,0.223574,0.349203,0.284000,2.100426,14
4,1.377352,0.042574,0.470037,0.512611,0.126408,0.280074,0.406482,0.772833,3.197352,14
5,0.710519,0.037592,0.464519,0.502111,0.142648,0.201389,0.344037,0.281667,1.962704,14
