run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.940667,0.379945,0.847519,1.227464,0.138204,0.230500,0.368704,0.308222,3.960500,16
2,0.778074,0.042185,0.471296,0.513481,0.122722,0.334667,0.457389,0.362796,2.241722,16
3,0.800537,0.040685,0.473851,0.514536,0.152519,0.201815,0.354334,0.294685,2.089611,16
4,0.783834,0.042982,0.652778,0.695760,0.170685,0.323815,0.494500,0.304371,2.405834,16
5,0.796370,0.702741,0.509797,1.212538,0.165704,0.972629,1.138333,2.191241,5.468963,16
