run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.263407,3.452945,0.730908,4.183853,0.115981,0.507093,0.623074,0.329111,6.542703,8
2,0.789648,0.037426,0.468370,0.505796,0.122759,0.350092,0.472851,0.324370,2.222907,8
3,1.311426,0.044852,0.469778,0.514630,0.167574,0.452130,0.619704,0.337315,2.910278,8
4,0.825537,0.032333,0.467649,0.499982,0.149222,0.201852,0.351074,0.283666,2.086500,8
5,0.691204,0.038278,0.477982,0.516260,0.116740,0.278370,0.395110,0.305019,2.031611,8
