run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.214185,3.612482,2.197833,5.810315,0.175944,0.236648,0.412592,0.304074,7.861388,11
2,0.815926,0.044982,0.459926,0.504908,0.147351,0.202796,0.350147,0.297815,2.098185,11
3,1.019223,0.156852,0.475740,0.632592,0.177722,0.206518,0.384240,0.288074,2.450185,11
4,1.227333,0.046592,0.470370,0.516962,0.237408,0.209149,0.446557,0.292777,2.612741,11
5,0.765407,0.045074,0.468333,0.513407,0.120667,0.224741,0.345408,0.288408,2.038518,11
