run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.249834,0.469907,0.661593,1.131500,0.132555,0.235241,0.367796,0.310204,3.175796,10
2,0.735649,0.050796,0.472740,0.523536,0.118297,0.233852,0.352149,0.305703,2.048019,10
3,0.801055,0.193722,1.260556,1.454278,0.331297,0.205611,0.536908,0.278407,3.203019,10
4,0.726519,0.051019,0.520685,0.571704,0.156500,0.203389,0.359889,0.286741,2.070314,10
5,0.681240,0.045222,0.468055,0.513277,0.122000,0.220037,0.342037,0.281667,1.942426,10
