run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.662945,2.785185,0.772426,3.557611,0.126278,0.719278,0.845556,0.360519,6.556093,13
2,0.802037,0.042333,1.042889,1.085222,0.998537,1.957426,2.955963,2.792611,7.795241,13
3,0.681296,2.434722,1.110278,3.545000,0.211963,0.207111,0.419074,0.286056,5.060797,13
4,0.785926,0.032759,0.543130,0.575889,0.164722,0.307926,0.472648,0.300963,2.273722,13
5,0.753019,0.039593,0.480074,0.519667,0.125592,0.221574,0.347166,0.288889,2.035648,13
