run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.812796,0.371037,0.658259,1.029296,0.113704,0.228870,0.342574,0.317926,3.617981,10
2,0.907129,0.061814,0.487056,0.548870,0.140704,0.469222,0.609926,0.312352,2.519926,10
3,0.976555,0.055093,0.575296,0.630389,0.156926,0.205593,0.362519,0.651186,2.749741,10
4,1.347759,0.291740,0.496574,0.788314,0.185148,0.513259,0.698407,2.884389,5.846037,10
5,0.834000,0.616222,0.556685,1.172907,0.167185,0.230796,0.397981,0.297796,2.832778,10
