run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.112926,4.099945,1.920297,6.020242,0.846148,2.460482,3.306630,2.092759,12.694500,12
2,0.730796,3.487315,1.549796,5.037111,0.286833,0.216481,0.503314,0.289481,6.694575,12
3,0.696370,0.045315,0.487945,0.533260,0.143482,0.198666,0.342148,0.288592,1.982759,12
4,0.808815,0.223463,0.492870,0.716333,0.175185,0.221185,0.396370,0.285963,2.336685,12
5,0.770130,0.040741,0.496259,0.537000,0.123482,0.392389,0.515871,0.318574,2.268648,12
