run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.099111,3.692685,1.866388,5.559073,0.847093,2.464796,3.311889,2.310815,12.409704,7
2,0.868926,0.037833,0.465315,0.503148,0.150797,0.216963,0.367760,0.382315,2.251019,7
3,0.706871,0.045112,0.500667,0.545779,0.120834,0.220425,0.341259,0.281778,1.999722,7
4,0.730426,0.040426,0.467408,0.507834,0.181352,0.232074,0.413426,0.550630,2.335334,7
5,0.878704,0.355759,0.479685,0.835444,0.153055,0.219611,0.372666,0.282130,2.496815,7
