run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.838630,1.419333,1.003111,2.422444,0.121648,0.231518,0.353166,0.601426,5.335889,10
2,0.821851,0.043574,0.480889,0.524463,0.126704,0.219223,0.345927,0.525185,2.347278,10
3,0.783797,0.043555,0.473630,0.517185,0.154518,0.202741,0.357259,0.282759,2.063759,10
4,0.725871,0.043185,0.509963,0.553148,0.158463,0.440481,0.598944,0.315778,2.315666,10
5,1.287018,2.573907,1.904185,4.478092,0.794185,1.906000,2.700185,0.317148,8.918000,10
