run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,2.270241,4.224611,1.854500,6.079111,0.699703,2.457278,3.156981,2.177648,13.815000,7
2,0.754334,3.129333,1.554778,4.684111,0.795722,1.692926,2.488648,0.441333,8.502685,7
3,0.804741,0.134240,0.491463,0.625703,0.175407,1.383074,1.558481,0.692537,3.808926,7
4,0.805278,0.039926,0.473518,0.513444,0.200352,0.225352,0.425704,0.298889,2.178315,7
5,0.676389,0.044648,0.480148,0.524796,0.138722,0.205407,0.344129,0.279167,1.947722,7
