run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.078871,2.664740,0.940241,3.604981,0.128297,0.239667,0.367964,0.309260,5.485111,10
2,0.829796,0.037426,0.473018,0.510444,0.129408,0.371889,0.501297,0.312834,2.345055,10
3,0.802741,2.534018,1.997778,4.531796,0.837852,2.373055,3.210907,2.070666,10.746888,10
4,0.727649,0.041834,0.475778,0.517612,0.148537,0.203148,0.351685,0.285870,2.006907,10
5,0.713111,0.038130,0.470685,0.508815,0.126000,0.293648,0.419648,0.305574,2.073370,10
