run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.757815,0.347833,0.630296,0.978129,0.115685,0.236370,0.352055,0.311982,3.517555,17
2,0.762852,0.044166,0.466203,0.510369,0.149260,0.418352,0.567612,0.303889,2.334871,17
3,0.755667,0.417834,0.473704,0.891538,0.168093,0.204852,0.372945,0.293648,2.439185,17
4,0.907519,0.139982,0.469926,0.609908,0.166389,0.204463,0.370852,0.872296,2.886074,17
5,0.705592,0.038334,0.552019,0.590353,0.136889,0.220796,0.357685,0.291000,2.073889,17
