run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.050352,1.061833,1.039741,2.101574,0.119314,0.247926,0.367240,0.536926,4.166592,10
2,1.083370,0.041796,0.474686,0.516482,0.137389,0.235000,0.372389,0.287389,2.390129,10
3,0.828278,2.459851,1.870277,4.330128,0.770315,2.211555,2.981870,0.898389,9.173056,10
4,0.802944,2.525445,2.331834,4.857279,0.216463,0.212722,0.429185,0.277870,6.497223,10
5,0.835926,0.184982,0.531408,0.716390,0.173315,0.488185,0.661500,0.476148,2.815241,10
