run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.242260,0.843852,0.682889,1.526741,0.120370,0.227037,0.347407,0.310945,3.550945,8
2,1.344611,0.051389,0.476519,0.527908,0.169889,0.205796,0.375685,0.299129,2.676389,8
3,0.842222,0.038334,0.565352,0.603686,0.168130,0.204370,0.372500,0.297481,2.242056,8
4,0.732389,0.044741,0.793463,0.838204,0.157500,0.202963,0.360463,0.749241,2.805241,8
5,0.961963,1.207537,0.758186,1.965723,0.181759,0.229241,0.411000,1.362852,4.834870,8
