run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,3.080500,3.011389,2.134518,5.145907,0.822129,1.807926,2.630055,0.319334,11.311055,17
2,0.895907,2.447908,2.862148,5.310056,0.574333,0.516352,1.090685,0.297648,7.727315,17
3,0.716111,0.038278,0.462537,0.500815,0.144500,0.201185,0.345685,0.283111,1.970371,17
4,0.712463,0.326722,0.470445,0.797167,0.162092,0.203667,0.365759,0.282648,2.283889,17
5,1.078648,2.462574,1.889740,4.352314,0.767148,1.936685,2.703833,2.595908,10.890333,17
