run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.637630,0.387370,0.648500,1.035870,0.118907,0.233259,0.352166,0.411352,3.569870,9
2,0.765740,0.045778,0.471333,0.517111,0.125907,0.219222,0.345129,0.307148,2.065259,9
3,0.883444,0.042907,0.529907,0.572814,0.160056,0.201593,0.361649,0.287259,2.229537,9
4,0.750945,0.038778,0.480093,0.518871,0.146833,0.200092,0.346925,0.286630,2.022425,9
5,0.774315,0.040167,0.469240,0.509407,0.143704,0.202630,0.346334,0.282407,2.035963,9
