run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.722778,0.405260,0.673129,1.078389,0.110629,0.239222,0.349851,0.306297,3.577574,12
2,0.751370,0.041296,0.504241,0.545537,0.137537,0.219500,0.357037,0.291537,2.077000,12
3,0.721518,0.035815,0.490223,0.526038,0.140963,0.202056,0.343019,0.285667,1.996722,12
4,0.796388,0.036463,0.472722,0.509185,0.154222,0.198204,0.352426,0.287981,2.069908,12
5,0.836797,0.034278,0.470703,0.504981,0.131593,0.220093,0.351686,0.282260,2.102815,12
