run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.056611,3.385407,2.503241,5.888648,0.500685,2.441074,2.941759,2.424482,12.445630,10
2,0.816629,2.491407,2.326370,4.817777,0.926907,1.736426,2.663333,1.925370,10.357129,10
3,0.748352,0.044037,0.470500,0.514537,0.149166,0.201704,0.350870,0.291296,2.033592,10
4,0.717649,0.043574,0.470963,0.514537,0.239648,0.230630,0.470278,0.293518,2.135833,10
5,0.703592,0.041222,0.474777,0.515999,0.144315,0.217371,0.361686,0.574777,2.279963,10
