run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.595685,3.815778,1.840574,5.656352,0.812759,2.369815,3.182574,2.118777,12.696333,15
2,1.092593,2.781315,1.589111,4.370426,0.881000,2.398259,3.279259,2.218092,11.111593,15
3,0.711907,0.034556,0.470963,0.505519,0.145722,0.202667,0.348389,0.285482,1.975407,15
4,0.698907,0.042037,0.480797,0.522834,0.146111,0.202240,0.348351,0.749352,2.440574,15
5,0.691667,0.040055,0.470333,0.510388,0.125926,0.218093,0.344019,0.287778,1.959297,15
