run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.684222,0.383593,0.653722,1.037315,0.107260,0.227352,0.334612,0.316703,3.503851,11
2,0.779426,0.040111,0.469537,0.509648,0.123519,0.221203,0.344722,0.307611,2.073074,11
3,0.826186,0.080037,0.474555,0.554592,0.158334,0.204315,0.362649,0.288667,2.158166,11
4,0.732185,0.038778,0.467037,0.505815,0.142703,0.208000,0.350703,0.292778,2.036518,11
5,0.708907,0.037037,0.473686,0.510723,0.141352,0.197389,0.338741,0.289574,1.971519,11
