run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.963518,0.365426,0.649333,1.014759,0.116815,0.236149,0.352964,0.371815,3.820130,9
2,0.748555,0.043704,0.474204,0.517908,0.122574,0.220148,0.342722,0.296000,2.035093,9
3,0.704593,0.043130,0.497370,0.540500,0.196649,0.203278,0.399927,0.289297,2.062500,9
4,0.703333,0.042148,0.479185,0.521333,0.138407,0.202944,0.341351,0.286037,1.973667,9
5,0.715870,0.043129,0.530555,0.573684,0.134426,0.220463,0.354889,0.285777,2.056111,9
