run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.164574,0.361981,1.365278,1.727259,0.182519,0.229962,0.412481,0.357074,3.782611,11
2,1.170889,0.041352,0.482518,0.523870,0.144389,0.223704,0.368093,0.292352,2.485944,11
3,0.713796,0.041537,0.642445,0.683982,0.165777,0.203593,0.369370,0.283074,2.176944,11
4,0.720722,0.038704,0.476722,0.515426,0.143223,0.201704,0.344927,0.283093,1.986851,11
5,0.776389,0.038760,0.477074,0.515834,0.126611,0.223833,0.350444,0.277149,2.046185,11
