run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.609537,0.381186,0.614870,0.996056,0.113371,0.236741,0.350112,0.298519,3.368630,11
2,0.776463,0.040778,0.462963,0.503741,0.121963,0.223352,0.345315,0.295481,2.050704,11
3,0.717259,0.041463,0.477352,0.518815,0.147241,0.207426,0.354667,0.286759,2.049889,11
4,0.706982,0.042574,0.477797,0.520371,0.141111,0.201648,0.342759,0.283815,1.978148,11
5,0.711000,0.040629,0.521093,0.561722,0.128778,0.224315,0.353093,0.284352,2.036148,11
