run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.231092,4.645463,1.104481,5.749944,0.115500,0.248555,0.364055,0.356055,7.860740,13
2,0.761149,0.041055,0.484518,0.525573,0.142685,0.315075,0.457760,0.313093,2.188333,13
3,0.726814,0.037241,0.528037,0.565278,0.178463,0.204759,0.383222,0.291556,2.090815,13
4,0.734148,0.041407,0.535649,0.577056,0.151611,0.204463,0.356074,0.313426,2.104352,13
5,0.775611,0.040297,0.549889,0.590186,0.130222,0.222833,0.353055,0.332426,2.178796,13
