run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.355481,3.273704,2.239777,5.513481,0.835704,2.478740,3.314444,2.098444,12.431093,9
2,0.767259,0.042963,0.466407,0.509370,0.123926,0.221518,0.345444,0.286889,2.038926,9
3,0.787537,0.327334,1.418648,1.745982,0.843611,2.376944,3.220555,2.082852,7.989148,9
4,0.691759,2.574537,2.062629,4.637166,0.199260,0.213926,0.413186,0.283666,6.156463,9
5,0.705370,0.042889,0.480019,0.522908,0.138963,0.200796,0.339759,0.281204,1.967945,9
