run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.145278,0.375555,0.648574,1.024129,0.117889,0.248593,0.366482,1.055519,3.709388,14
2,0.834315,1.902778,1.912222,3.815000,0.782315,1.952870,2.735185,2.221000,9.737093,14
3,0.789371,0.086204,0.474740,0.560944,0.142408,0.207055,0.349463,0.287185,2.116723,14
4,0.726630,0.038666,0.471260,0.509926,0.140666,0.202093,0.342759,0.280111,1.980500,14
5,0.835167,0.038593,0.465611,0.504204,0.144611,0.200074,0.344685,0.285203,2.092370,14
