run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.968797,4.073223,2.161518,6.234741,0.809260,2.127815,2.937075,2.196722,13.465000,12
2,1.088092,2.418185,1.527389,3.945574,0.143871,0.208574,0.352445,0.291760,5.810185,12
3,0.674574,0.045407,0.483278,0.528685,0.142926,0.197722,0.340648,0.283148,1.949056,12
4,0.730407,0.044648,0.469463,0.514111,0.139907,0.198241,0.338148,0.290445,1.998297,12
5,0.777111,0.037463,0.607741,0.645204,0.145945,0.217685,0.363630,0.284907,2.200297,12
