run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,0.986592,0.394759,1.228056,1.622815,0.165334,0.234629,0.399963,0.308426,3.435314,8
2,0.844074,0.048259,0.471111,0.519370,0.127852,0.540777,0.668629,0.310000,2.473481,8
3,0.723537,0.041241,0.472129,0.513370,0.141222,0.203518,0.344740,0.290704,1.996018,8
4,0.718907,0.038000,0.502444,0.540444,0.147945,0.206056,0.354001,0.289463,2.026630,8
5,0.806408,0.246463,0.476130,0.722593,0.166056,0.201314,0.367370,0.294500,2.316129,8
