run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.139389,4.003537,1.894408,5.897945,0.834722,2.849389,3.684111,2.145056,13.027352,9
2,0.779685,1.603149,0.551481,2.154630,0.176407,0.222722,0.399129,0.286815,3.751351,9
3,0.748648,0.044130,0.471351,0.515481,0.523297,0.239555,0.762852,0.289963,2.480518,9
4,1.155648,0.088630,0.476963,0.565593,0.148556,0.210222,0.358778,0.297945,2.510500,9
5,0.872185,0.046259,0.477777,0.524036,0.156630,0.753389,0.910019,0.335129,2.768741,9
