run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.497407,2.999352,2.240148,5.239500,0.870481,2.457240,3.327721,2.127889,12.331834,11
2,0.764203,0.037314,0.470185,0.507499,0.129741,0.222018,0.351759,0.296185,2.048093,11
3,0.729815,0.042111,0.468944,0.511055,0.128907,0.223000,0.351907,0.289723,2.009500,11
4,0.677259,0.042629,0.471093,0.513722,0.121240,0.251074,0.372314,0.312463,1.998130,11
5,0.743944,0.041333,0.474592,0.515925,0.152759,0.216796,0.369555,0.286074,2.038074,11
