run,load_ms,pulse_ready_ms,pulse_apply_ms,pulse_total_ms,mti_ms,mtd_ms,doppler_total_ms,cfar_ms,total_ms,detections
1,1.267778,3.236574,2.154796,5.391370,0.858556,2.096148,2.954704,2.245167,11.991722,9
2,0.759796,2.444648,2.225852,4.670500,0.521277,1.135481,1.656758,0.315870,7.535611,9
3,0.749926,0.038611,0.486686,0.525297,0.148777,0.203889,0.352666,0.289148,2.046241,9
4,0.731741,0.039481,0.550723,0.590204,0.135981,0.220871,0.356852,0.287870,2.094296,9
5,0.782851,0.039796,0.486351,0.526147,0.129426,0.229889,0.359315,0.282037,2.074741,9
