range_bin,doppler_bin,power,threshold,range_m,velocity_mps
47,73,2.258961798345e-09,1.039853374294e-09,6895.2265340000,31.2283810417
48,73,2.134214685629e-09,1.052741942765e-09,7045.1227630000,31.2283810417
46,73,1.851172754876e-09,1.070955065630e-09,6745.3303050000,31.2283810417
49,73,1.742284146189e-09,1.111968052056e-09,7195.0189920000,31.2283810417
47,72,1.447273665145e-09,1.029739739618e-09,6895.2265340000,27.3248334115
45,73,1.400336106742e-09,1.125282539166e-09,6595.4340760000,31.2283810417
48,72,1.347859114483e-09,1.047793421047e-09,7045.1227630000,27.3248334115
50,73,1.311837605587e-09,1.148451160410e-09,7344.9152210000,31.2283810417
46,72,1.248671798564e-09,1.055541954688e-09,6745.3303050000,27.3248334115
